year,population,males,females,births,deaths,infant_deaths,conflicts,bonds_formed,bonds_dissolved,resource_gini,status_gini,reproductive_skew,mating_inequality,unmated_male_pct,unmated_female_pct,elite_repro_advantage,child_survival_rate,pair_bonded_pct,violence_rate,pop_growth_rate,avg_resources,avg_status,avg_health,avg_age,avg_aggression,avg_cooperation,scarcity,civilization_stability,social_cohesion,seed,scenario
53,1860,949,911,74,56,30,70,70,28,0.17429852343444252,0.17309359323417772,0.48747105545594516,0.5021577972335467,0.2095435684647303,0.14541387024608501,839.1304347826087,0.7115384615384616,0.41021505376344086,0.03763440860215054,0.005949161709031909,2.8129783689904633,0.8039527120480187,0.6917499999999998,16.316666666666666,0.5061800908991657,0.5107870958074059,0.0,0.7040547175680492,0.5508470963874785,42,ENFORCED_MONOGAMY
54,1820,929,891,47,83,60,83,69,41,0.18543697276074145,0.15866083148938515,0.48511152995407625,0.5031155593701964,0.22012578616352202,0.14157303370786517,807.6086956521738,0.4392523364485981,0.4142857142857143,0.0456043956043956,-0.021505376344086023,2.039344153394588,0.8169208904660806,0.6606844726113767,16.4489010989011,0.505950191046715,0.5113093087078298,0.8083380924412771,0.594956576952179,0.5425182289776374,42,ENFORCED_MONOGAMY
55,1764,906,858,39,84,55,118,74,37,0.17852346418350207,0.14529076247426942,0.4835011155734048,0.5092212926971094,0.2359081419624217,0.1377672209026128,788.8888888888889,0.4148936170212766,0.413265306122449,0.06689342403628118,-0.03076923076923077,1.6262554830266673,0.8286314132301648,0.617109674387359,16.578231292517007,0.5053666810564645,0.5107231990103472,0.8978087319890807,0.5488991405133335,0.5153153567016445,42,ENFORCED_MONOGAMY
56,1746,897,849,52,69,49,91,60,23,0.12371152833149623,0.13962573815148627,0.4824063919786934,0.5081415913933967,0.24737945492662475,0.14761904761904762,776.4044943820224,0.5148514851485149,0.4106529209621993,0.05211912943871707,-0.01020408163265306,2.8665869930996624,0.8360555067098654,0.5984081196399464,16.65922107674685,0.5055454425869801,0.5120033339868443,0.6292213183376394,0.6271857279744307,0.5333809441331112,42,ENFORCED_MONOGAMY
57,1767,902,865,68,45,25,69,66,33,0.12473647961029477,0.14232351214247108,0.48326668378132975,0.5068167963210835,0.2581967213114754,0.16359447004608296,773.9130434782609,0.7311827956989247,0.41029994340690434,0.03904923599320883,0.012027491408934709,3.34326462299978,0.8354085505525041,0.5966116389225394,16.8907753254103,0.5059928043990998,0.5123844099412639,0.0,0.7228470319328294,0.549747199177411,42,ENFORCED_MONOGAMY
58,1802,913,889,87,49,26,45,67,33,0.12848592845282347,0.1541164133696573,0.47997414350355516,0.4992887736256828,0.2565130260521042,0.16777041942604856,760.0,0.7699115044247787,0.41509433962264153,0.024972253052164262,0.019807583474816072,4.1316681825447885,0.8252888560453168,0.6039331676179279,16.888457269700332,0.5060117471587791,0.5125993762662182,0.0,0.7613940452555958,0.5691074530592065,42,ENFORCED_MONOGAMY
59,1852,929,923,106,55,19,43,71,28,0.1489768391329318,0.16954895480857535,0.47254887937449874,0.48730083826226656,0.2215568862275449,0.16738197424892703,757.2916666666666,0.848,0.4200863930885529,0.023218142548596114,0.02774694783573807,4.034539587009251,0.8106915904773391,0.614637786728075,16.678725701943844,0.5056890246299756,0.5128907989906056,0.0,0.7881373251495405,0.5731638789914907,42,ENFORCED_MONOGAMY
60,1874,939,935,83,57,32,63,70,25,0.1463635662511067,0.16898669705046654,0.47017583593361434,0.48492379058979473,0.21073558648111332,0.1464968152866242,759.7938144329896,0.7217391304347827,0.4263607257203842,0.0336179295624333,0.011879049676025918,3.815423668047485,0.810916271488306,0.6180027911903838,16.70651013874066,0.5061460529849443,0.5125753812682804,0.0,0.7265683335489079,0.562233994556405,42,ENFORCED_MONOGAMY
61,1899,939,960,81,48,25,72,69,26,0.15090638420249514,0.16685404946135396,0.469052900896898,0.4853440136897387,0.20238095238095238,0.15942028985507245,766.3265306122449,0.7641509433962265,0.42548709847288047,0.037914691943127965,0.013340448239060833,3.284381501810102,0.8124951966234312,0.6183223274207909,16.807793575566087,0.5055324042528658,0.5132314547839488,0.0,0.7311479341038585,0.5568197014501777,42,ENFORCED_MONOGAMY
62,1902,948,954,74,66,34,65,65,24,0.13830039517805948,0.16290323846171062,0.4780752024123527,0.4951374886765436,0.2019607843137255,0.17373737373737375,769.0,0.6851851851851852,0.42902208201892744,0.0341745531019979,0.001579778830963665,3.4354911118877838,0.8160545174244634,0.6205932347924897,16.879600420609883,0.5048513542209996,0.5128967880447116,0.0,0.7083074787414904,0.5625982525470119,42,ENFORCED_MONOGAMY
